CellSwc[0].Dend[4],CellSwc[1].Dend[8],402.002508,2005.288565,552.421119,39,0.03333313766140826,Chemi,GABA
CellSwc[0].Dend[2],CellSwc[1].Dend[9],402.002508,2005.310637,552.421119,24,0.03333350455574322,Chemi,GABA
CellSwc[0].Dend[3],CellSwc[1].Dend[12],402.002508,2005.288565,552.421119,17,0.03333313766140826,Chemi,GABA
CellSwc[0].Dend[7],CellSwc[1].Dend[10],402.002508,2005.288565,552.421119,15,0.03333313766140826,Chemi,GABA
CellSwc[0].Dend[6],CellSwc[1].Dend[11],402.002508,2005.288565,552.427199,5,0.0333335045291293,Gap,nil
