CellSwc[1].Dend[1],CellSwc[1].Dend[1],0.000000,7000.000000,7000.000000,99,0.9395910442382807,Chemi,ACh
CellSwc[1].Dend[0],CellSwc[1].Dend[0],0.000000,552.427199,552.427199,1,0.005851846085252446,Chemi,ACh
