data/Descending/447/Light_Bombykol/000616_2_p_LigBolL_1_sw	1	24.333333	64.000000	48.000000	68.000000	52.000000	64.000000
data/Descending/447/Light_Bombykol/000616_2_p_LigBolLL_3_sw	1	22.624528	36.000000	36.000000	48.000000	48.000000	48.000000
data/Descending/447/Light_Bombykol/000616_2_p_LigBolLL_3_sw	2	22.624528	44.000000	36.000000	56.000000	4.000000	0.000000
data/Descending/447/Bombykol/a	1	1.500125	80.000000	100.000000	120.000000	132.000000	120.000000
data/Descending/447/Bombykol/a	2	1.500125	20.000000	16.000000	72.000000	196.000000	0.000000
data/Descending/447/Bombykol/000616_2_p_BolL_1_sw	1	27.500000	60.000000	28.000000	16.000000	8.000000	8.000000
data/Descending/447/Bombykol/000616_2_p_BolL_2_sw	1	2.000000	28.000000	24.000000	16.000000	0.000000	4.000000
data/Descending/447/Bombykol/000616_2_p_BolL_4_sw	1	0.833333	32.000000	52.000000	72.000000	56.000000	0.000000
data/Descending/447/Bombykol/000616_2_p_BolLL_3_sw	1	5.715649	68.000000	64.000000	72.000000	92.000000	100.000000
data/Descending/447/Bombykol/000616_2_p_BolLL_3_sw	2	5.715649	40.000000	32.000000	60.000000	76.000000	88.000000
data/Descending/447/Bombykal/000616_2_p_BalL_2_sw	1	6.500000	24.000000	40.000000	36.000000	32.000000	32.000000
data/Descending/447/Bombykal/000616_2_p_BalL_3_sw	1	0.666667	0.000000	0.000000	4.000000	8.000000	0.000000
data/Descending/447/Bombykal/000616_2_p_BalL_4_sw	1	0.000000	0.000000	36.000000	16.000000	0.000000	0.000000
data/Descending/447/Bombykal/000616_2_p_BalL_1_sw	1	6.500000	24.000000	40.000000	36.000000	32.000000	32.000000
data/Descending/447/Mixture/000616_2_p_MixL_1_sw	1	10.000000	56.000000	32.000000	84.000000	20.000000	4.000000
data/Descending/447/Mixture/000616_2_p_MixL_2_sw	1	2.000000	36.000000	32.000000	12.000000	4.000000	8.000000
data/Descending/447/Mixture/000616_2_p_MixL_3_sw	1	0.000000	4.000000	4.000000	60.000000	60.000000	64.000000
data/Descending/447/Control/000616_2_p_ConL_1_sw	1	6.000000	16.000000	20.000000	4.000000	0.000000	8.000000
data/Descending/447/Control/000616_2_p_ConL_2_sw	1	1.666667	8.000000	4.000000	0.000000	0.000000	0.000000
data/Descending/485/Bombykol/001212_2_p_BolR_3_sw	1	22.500000	28.000000	36.000000	12.000000	4.000000	12.000000
